北京台,#genre#
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰资讯,http://liveali.ifeng.com/live/FHZX.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰资讯,http://125.210.152.18:9090/live/FHZX_1200.m3u8
凤凰资讯,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8
凤凰资讯,https://116.77.72.195/streams/d/fhzx/playlist.m3u8
凤凰资讯,rtmp://58.200.131.2:1935/livetv/fhzx
凤凰资讯,rtmp://ivi.bupt.edu.cn:1935/livetv/fhzx
凤凰资讯,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000045
凤凰中文,rtmp://58.200.131.2:1935/livetv/fhzw
凤凰中文,http://liveali.ifeng.com/live/FHZW.m3u8
凤凰中文,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/1.m3u8
凤凰中文,rtmp://ivi.bupt.edu.cn:1935/livetv/fhzw
凤凰中文,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000044
凤凰电影,https://116.77.72.195/streams/d/fhdy/playlist.m3u8
凤凰电影,rtmp://ivi.bupt.edu.cn:1935/livetv/fhdy
凤凰电影,rtmp://58.200.131.2:1935/livetv/fhdy
天映电影,http://45.126.83.51/qwr9ew/s/s33/index2.m3u8
天映电影,http://210.210.155.35/qwr9ew/s/s33/index.m3u8
RTHK31,p8p://0198.02686.cc:16871/5d495caf000f16ce956b79188dfc18de.ts
TVB星河国语,https://116.77.72.195/streams/d/tvbxh/playlist.m3u8
TVB星河粤语,p8p://0198.02686.cc:16871/5d1a69940005adb211bd60b57a4af31b.ts
TVB星河粤语,msc://CXHMovie
TVB星河粤语,http://104.250.154.42:8080/ZZ_xinghe/ZZ_xinghe.m3u8
TVB韩剧台,msc://CKDrama5
TVB娱乐新闻,msc://CEN5
战旗TVB,http://183.6.204.25/dlhdl-cdn.zhanqi.tv/zqlive/291236_97IGR.flv
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/1.m3u8
阳光卫视,http://220.158.149.14:9999/live/TV00000000000000000062@HHZT;LIVE
阳光卫视,http://stream.chinasuntv.com/680k/mid_video_index.m3u8?1573542754776
TVB翡翠,p8p://0198.02686.cc:16871/5d1a69fb000eb19011bef55c89140144.ts
TVB翡翠,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A
香港耀财经,rtmp://202.69.69.180:443/webcast/bshdlive-pc
香港耀财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
明珠台,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=12&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A
明珠台,https://116.77.72.195/streams/d/mzt/playlist.m3u8
明珠台,vjms://121.14.222.75:8500:3502/live/cid=367
星空衛視,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
星空衛視,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=234&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
V音乐,rtmp://58.200.131.2:1935/livetv/channelv
香港新城新知,http://stream2.onfm.me:1935/live/onfmstation_480p/chunklist_w1423356663.m3u8
香港卫视体育台,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
香港电影台,http://u6.gg/feDb7
TVBJ2,p8p://0198.02686.cc:16871/5d1a6990000c457811bd52c53e48f6b9.ts
TVBJ2,msc://CJ2L
天映经典,mitv://fccsovh.pvbox.live:18912/5b3c4f9b00031383627eef60721e1738.ts
TVB亚洲剧台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/291236_97IGR.m3u8
MiaoMi-TV,http://d3kw4vhbdpgtqk.cloudfront.net/hls/miaomipcweb/prog_index.m3u8
新加坡8,https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
卫视电影,p8p://0198.02686.cc:16871/5d1a69d0000743f711be4b7d2b320c30.ts
靖天戏剧,http://61.58.60.230:9319/live/203.m3u8
靖天咨询,http://61.58.60.230:9319/live/202.m3u8
靖天欢乐,http://61.58.60.230:9319/live/201.m3u8
好消息,http://dqhxk7sbp7xog.cloudfront.net/osmflivech1.m3u8
年代新闻,vjms://121.14.222.77:8500/live/cid=455
年代新闻,http://192.154.103.75:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
年代新闻,http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
年代MUCH,vjms://121.14.222.77:8500/live/cid=439
年代MUCH,vjms://58.215.133.185:8500:3502/live/cid=439
壹新闻,https://usb.bozztv.com/ssh101/NEXTTVHD/NEXTTVHD/playlist.m3u8
环宇新闻,p8p://0198.02686.cc:16871/5d1a69ba0007750411bdf59a5aa4b66d.ts
环宇财经,p8p://0198.02686.cc:16871/5d1a69bb00034ddd11bdf8710f58e2f3.ts
非凡新闻,vjms://58.215.133.185:8500:3502/live/cid=443
非凡新闻,p8p://0198.02686.cc:16871/5d1a69d500091c6b11be5f7e1276fa82.ts
非凡新闻,vjms://121.14.222.77:8500/live/cid=443
三立新闻,http://60.199.188.65/HLS/WG_ETTV-N/index.m3u8
三立新闻,http://60.199.188.65/HLS/WG_ETTV-N/02.m3u8
三立新闻,vjms://121.14.222.77:8500/live/cid=352
中天新闻,vjms://121.14.222.77:8500/live/cid=407
中天综合,http://192.154.103.75:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天综合,http://192.200.120.82:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天娱乐,http://104.250.154.42:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天娱乐,http://192.154.103.75:8080//ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
东森新闻,vjms://121.14.222.77:8500/live/cid=340
东森新闻,http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
东森新闻,http://flv.live.xylive.tv/live/00wxxw.flv
东森新闻,p8p://0198.02686.cc:16871/5d1a69c2000a678211be159b7e5802a8.ts
東森洋片,http://192.154.103.75:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
东森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
东森电影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
东森电影,http://192.154.103.75:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
东森财经,p8p://0198.02686.cc:16871/5d1a69c300063ae211be1871800a9ae8.ts
东森财经,vjms://58.215.133.185:8500:3502/live/cid=456
东森财经,vjms://121.14.222.77:8500/live/cid=456
国家地理野生,rtmp://58.200.131.2:1935/livetv/natlgeo
AXN,vjms://58.215.133.185:8500:3502/live/cid=2
FOX电影,vjms://58.215.133.185:8500:3502/live/cid=94
FOX电影,http://192.200.120.82:8080/ZZ_foxaction/ZZ_foxaction.m3u8
FOX电影,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
FOX动作电影,http://192.154.103.75:8080/ZZ_foxaction/ZZ_foxaction.m3u8
HBO亞洲電影,vjms://121.14.222.77:8500/live/cid=261
HBO原創電影,vjms://121.14.222.77:8500/live/cid=236
HBO強檔電影,vjms://121.14.222.77:8500/live/cid=238
HBO溫馨電影,vjms://121.14.222.77:8500/live/cid=181
HBO家庭,vjms://58.215.133.185:8500:3502/live/cid=181
HBO,vjms://121.14.222.77:8500/live/cid=436
ELTA體育HD,vjms://121.14.222.77:8500/live/cid=266
國家地理HD,vjms://121.14.222.77:8500/live/cid=11
國家地理野生,vjms://121.14.222.77:8500/live/cid=263
體育博斯高球,vjms://121.14.222.77:8500/live/cid=265
體育ELTA,vjms://121.14.222.77:8500/live/cid=266
體育FOX3HD,vjms://121.14.222.77:8500/live/cid=95
體育FOX2 Sports,vjms://121.14.222.77:8500/live/cid=444
民视新闻,p8p://0198.02686.cc:16871/5d1a69c50008f95211be20f5ac2747e5.ts
华视,http://192.200.120.82:8080/ZZ_huashi/ZZ_huashi.m3u8
华视,http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8
公视,vjms://58.215.133.185:8500:3502/live/cid=236
公视,vjms://121.14.222.77:8500/live/cid=236
壹综合,p8p://0198.02686.cc:16871/5d1a69b70007631411bde9dd9eaae997.ts
三立都会,vjms://58.215.133.185:8500:3502/live/cid=226
三立都会,vjms://121.14.222.77:8500/live/cid=226
八大第一,vjms://58.215.133.185:8500:3502/live/cid=441
八大综合,http://192.154.103.75:8080//ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
纬来戏剧,vjms://121.14.222.77:8500/live/cid=137
纬来戏剧,vjms://58.215.133.185:8500:3502/live/cid=137
纬来精彩,https://usb.bozztv.com/ssh101/ttvbHD/ttvbHD/index.m3u8
纬来体育,vjms://121.14.222.77:8500/live/cid=202
华纳电影,http://192.154.103.75:8080//ZZ_huanadianying/ZZ_huanadianying.m3u8
华纳电影,http://104.250.154.42:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
好莱坞电影,http://104.250.154.42:8080//ZZ_haolaiwu/ZZ_haolaiwu.m3u8
好莱坞电影,http://192.154.103.75:8080//ZZ_haolaiwu/ZZ_haolaiwu.m3u8
龙祥,http://104.250.154.42:8080/ZZ_shidai/ZZ_shidai.m3u8
龙祥,http://192.154.103.75:8080/ZZ_shidai/ZZ_shidai.m3u8
MTV,vjms://58.215.133.185:8500:3502/live/cid=52
美食星球,p8p://0198.02686.cc:16871/5d1a69cf0001415211be460bf6630f93.ts
动物星球,vjms://58.215.133.185:8500:3502/live/cid=3
动物星球,p8p://0198.02686.cc:16871/5d1a69da000a2acf11be734ba3f44eda.ts
动物星球,http://104.250.154.42:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
探索科学,vjms://58.215.133.185:8500:3502/live/cid=457
探索频道,https://download.kskxs.com/live/tspd/index.m3u8
探索,rtmp://ivi.bupt.edu.cn:1935/livetv/discovery
国家地理,vjms://58.215.133.185:8500:3502/live/cid=115
国家地理,https://download.kskxs.com/live/ngeo/index.m3u8
TVBS,vjms://121.14.222.77:8500/live/cid=349
TVBS,vjms://58.215.133.185:8500:3502/live/cid=349
TVBS新闻,http://60.199.188.65/HLS/WG_TVBS-N/index.m3u8
TVBS新闻,vjms://121.14.222.77:8500/live/cid=348
JET综合,p8p://0198.02686.cc:16871/5d1a69a7000abe1711bdac390219d138.ts
TVN,p8p://0198.02686.cc:16871/5d1a69ac0001052011bdbd440481f777.ts
博斯高球1,vjms://58.215.133.185:8500:3502/live/cid=265
博斯高球1,vjms://121.14.222.77:8500/live/cid=265
博斯高球2,p8p://0198.02686.cc:16871/5d1a69a6000ef72511bda96629eb9aa4.ts
博斯魅力,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8
华视,http://192.154.103.75:8080//ZZ_huashi/ZZ_huashi.m3u8
华视,http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8
台視財經,https://usb.bozztv.com/ssh101/TTVHD/TTVHD/index.m3u8
中视,http://192.154.103.75:8080//ZZ_zhongshi/ZZ_zhongshi.m3u8
民視HD,vjms://121.14.222.77:8500/live/cid=450
迪士尼卡通,vjms://121.14.222.77:8500/live/cid=361
BabyFirst亲子台,http://ms003.happytv.com.tw/live/F9YMztT5DcwWEr1f/index.m3u8
CHTV神州,http://220.158.149.14:9999/live/TV00000000000000000002@HHZT;LIVE
台灣藝術,http://210.209.3.1/live/4715A9B3-B3CB-93DC-EDD6-CABCE3AFD3E3.m3u8?fmt=x264_500K_ts&cpid=admin&size=1280X720
番薯台,http://210.209.3.1/live/C02DD98E-593E-47A8-905C-3B101183A555.m3u8?fmt=x264_500K_ts&cpid=admin&size=720X480
信吉,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
新唐人,https://live.ntdimg.com/aplive200/playlist.m3u8
新唐人台湾,https://live2.ntdimg.com/cnlive/playlist.m3u8
新唐人美东,https://live.ntdimg.com/live400/playlist.m3u8
新唐人美西,https://live.ntdimg.com/uwlive990/playlist.m3u8
新唐人加东,https://live.ntdimg.com/mllive860/playlist.m3u8
新唐人加西,https://live.ntdimg.com/cwlive220/playlist.m3u8
新唐人旧金山,https://live.ntdimg.com/sflive990/playlist.m3u8
美国之音中文,https://voa-lh.akamaihd.net/i/voa_mpls_tvmc8@326847/index_0540_av-p.m3u8
索尼亚洲娱乐Sony Gem,http://210.210.155.35/session/9e3c6d0c-8b95-11e8-98cf-b82a72d63267/uq2663/h/h19/index.m3u8
台湾未知1,http://61.58.60.230:9319/live/2.m3u8
台湾未知2http://61.58.60.230:9319/live/3.m3u8
台湾原住民,https://bcovlive-a.akamaihd.net/82be3b97f67745058447484cc8a2d015/ap-southeast-1/5817780548001/profile_0/chunklist.m3u8
创视电视,https://cdn.deepcore.online/hlsme/ctv_hk_720.m3u8
人间卫视,http://54.64.23.79:1935/live/vod/chunklist_w226782990.m3u8
大爱,http://tv1.wanfudaluye.com/live/live.m3u8
大愛二,https://tv2.wanfudaluye.com/live/live.m3u8
大愛海外,https://tv3.wanfudaluye.com/live/live.m3u8
澳门有线1,http://202.175.127.77/live/show/ch1/index.m3u8
澳门2,http://202.175.127.77/live/show/ch2/index.m3u8
澳门3,http://202.175.127.77/live/show/ch3/index.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门莲花,rtmp://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c
澳门莲花,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
澳亚卫视,http://stream.mastvnet.com/MASTV/sd/live.m3u8
澳视葡文RTP,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳门卫星,http://61.244.22.4/ch3/ch3.live/chunklist_w246224640.m3u8
澳门综艺,http://103.233.191.138/ch6/hd_ch6.live/master.m3u8
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
NHK华语标清,https://nhkw-zh-hlscomp.akamaized.net/c0nbs75sbi9b1npr/playlist.m3u8
亚美电视,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
美国中文电视,http://cdnmedia1.sinovision.net/247A45/live/livestream.m3u8
新华社CNC,http://livecdn1.news.cn/cnccn/manifest.m3u8
CGN中文,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_ch/chunklist_w1705401687.m3u8
缅甸MV中文台,https://edge1a.v2h-cdn.com/appt7/WSM.stream_720p/chunklist_w1940196884.m3u8
澳大利亚天河,http://rtvcdn.com.au:8082/TV_GG.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
和平中文电视台,http://peacetv.ashttp22.visionip.tv/live/peacetv-peacetv-peacetv-china-hsslive-25f-16x9-SDq/chunklist.m3u8








地方高清,#genre#
曹县新闻综合,http://jsylivealone302.iqilu.com/live/caoxian_tv01/index.m3u8
轻纺城时尚,http://live.scbtv.cn/hls/qfc/1.m3u8
地方,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
广东综艺4k,http://nclive.grtn.cn/4K/sd/live.m3u8
濟南影視,http://ts1.ijntv.cn/yshd/hd/live.m3u8
邳州市,http://stream.pznews.com/pztv2/sd/live.m3u8
邳州综艺,http://stream.pznews.com/pztv1/sd/live.m3u8
上饶,http://live.0793.tv/srtv1/sd/live.m3u8
广州综合,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=44&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州影视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=46&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州新闻,http://aplay.gztv.com/sec/xinwen.m3u8
广州生活,http://aplay.gztv.com/sec/shenghuo.m3u8
广州法制,http://aplay.gztv.com/sec/jingji.m3u8
广州竞赛,http://aplay.gztv.com/sec/jingsai.m3u8
广州少儿,http://aplay.gztv.com/sec/shaoer.m3u8
广东综艺,http://nclive.grtn.cn/4K/sd/live.m3u8
广东经济科教,http://nclive.grtn.cn/tvs1hd/hd/live.m3u8
绵阳市公共,http://live.826pc.com/mytv/live.php?id=3
绵阳市公共,http://live.826pc.com/mytv/live.php?id=3
绵阳市综合,http://live.826pc.com/mytv/live.php?id=4
黔西南综合,http://live.qxndt.com/channel2/sd/live.m3u8
黔西南公共,http://live.qxndt.com/channel3/sd/live.m3u8
济南新闻综合HD,http://ts1.ijntv.cn/xwhd/hd/live.m3u8
济南影视HD,http://ts1.ijntv.cn/yshd/hd/live.m3u8
晋江侨乡,http://stream.jinjiang.tv/1/sd/live.m3u8
六安公共频道,http://live.china-latv.com/channel2/sd/live.m3u8
六安新闻综合,http://live.china-latv.com/channel1/sd/live.m3u8
天水公共频道,rtmp://61.178.129.74/live/c03
无锡都市资讯,http://live-wx.wifiwx.com/wxtv3/sd/live.m3u8
巴中公共,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
柯桥新闻综合,rtmp://www.scbtv.cn/live/news
厦门一套,http://cstvpull.live.wscdns.com/live/xiamen1.flv
厦门二套,http://cstvpull.live.wscdns.com/live/xiamen2.flv
厦门三套,http://cstvpull.live.wscdns.com/live/xiamen3.flv
厦门四套,http://cstvpull.live.wscdns.com/live/xiamen4.flv
遂宁公共,http://snlive.scsntv.com:8091/live/gggy.m3u8
遂宁综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8
吴江新闻综合,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
张家口一套,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
长治县电视台,http://live.czmarathon.net/AppName/StreamName.m3u8?auth_key=1523524277-0-0-3d506be8cf5a3528296495cfe6788553
钟祥新闻综合,rtmp://zhongxiang.live.cjyun.org/video/s10103-zxtv
鹤峰综合频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv.m3u8
广东珠江,http://14.18.17.142:9009/live/chid=58
广东科教,http://14.18.17.142:9009/live/chid=61
上海教育,http://live.setv.sh.cn/slive/shedu02_1200k.m3u8
东方影视,http://mtv.jdvip.win/tv/mgutv.php?id=617290047
峨眉电影HD,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
湖南电影,http://124.232.231.246:6610/000000001001/201600020005/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
东方购物,http://ocj2.kksmg.com/ocj2/ocj2.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
浙江少儿,http://yf.m.l.cztv.com/channels/lantian/channel08/1080p.m3u8?
浙江公共新闻,http://yf.m.l.cztv.com/channels/lantian/channel07/1080p.m3u8?
浙江民生休闲,http://yf.m.l.cztv.com/channels/lantian/channel06/1080p.m3u8?
浙江钱江,http://yf.m.l.cztv.com/channels/lantian/channel02/1080p.m3u8?
浙江生活,http://yf.m.l.cztv.com/channels/lantian/channel03/1080p.m3u8?
浙江教育科技,http://yf.m.l.cztv.com/channels/lantian/channel04/1080p.m3u8?
浙江影视娱乐,http://yf.m.l.cztv.com/channels/lantian/channel05/1080p.m3u8?
巴中,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
吴江新闻综合,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
长乐,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
苏州可扫,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
湖南国际,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020001&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南经视,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020002&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南都市,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020003&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南公共,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020007&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
金鹰卡通,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020009&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南电影,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020006&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南娱乐,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020004&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
金鹰纪实,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020008&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
芒果乐搜,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020010&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
